"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","268","GEO","Georgia","2013","30.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","268","GEO","Georgia","2014","30.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","268","GEO","Georgia","2015","30.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","268","GEO","Georgia","2016","30.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","268","GEO","Georgia","2017","30.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","268","GEO","Georgia","2018","30.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","268","GEO","Georgia","2019","30.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","268","GEO","Georgia","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2005","32.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2006","32.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2007","32.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2008","33.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2009","33.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2010","33.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2011","33.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2012","33.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2013","33.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2014","33.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2015","33.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2016","34.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2017","34.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2018","34.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2019","34.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","276","DEU","Germany","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2005","31.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2006","31.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2007","32.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2008","32.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2009","32.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2010","32.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2011","32.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2012","32.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2013","32.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2014","32.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2015","32.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2016","32.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2017","32.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2018","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2019","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","300","GRC","Greece","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2005","29.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2006","29.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2007","30.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2008","30.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2009","31.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2010","31.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2011","31.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2012","31.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2013","32.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2014","32.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2015","32.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2016","32.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2017","32.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2018","32.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2019","32.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","348","HUN","Hungary","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2005","33.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2006","33.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2007","34.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2008","34.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2009","34.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2010","34.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2011","34.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2012","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2013","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2014","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2015","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2016","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2017","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2018","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2019","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","352","ISL","Iceland","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2005","32.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2006","32.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2007","32.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2008","32.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2009","32.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2010","32.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2011","33.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2012","33.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2013","33.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2014","33.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2015","33.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2016","33.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2017","34.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2018","34.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2019","34.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","372","IRL","Ireland","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2005","32.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2006","32.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2007","32.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2008","32.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2009","31.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2010","31.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2011","31.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2012","31.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2013","31.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2014","31.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2015","31.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2016","30.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2017","30.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2018","30.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2019","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","376","ISR","Israel","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2005","31.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2006","31.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2007","31.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2008","32.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2009","32.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2010","32.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2011","32.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2012","32.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2013","33.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2014","33.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2015","33.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2016","33.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2017","33.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2018","33.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2019","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","380","ITA","Italy","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2005","27.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2006","26.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2007","26.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2008","26.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2009","26.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2010","27.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2011","26.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2012","26.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2013","27.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2014","27.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2015","27.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2016","27.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2017","27.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2018","27.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2019","27.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","398","KAZ","Kazakhstan","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2005","26.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2006","26.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2007","26.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2008","26.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2009","26.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2010","26.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2011","26.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2012","26.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2013","26.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2014","26.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2015","26.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2016","27.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2017","27.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2018","27.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2019","27.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","417","KGZ","Kyrgyzstan","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2005","27.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2006","27.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2007","28.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2008","28.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2009","28.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2010","28.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2011","29.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2012","29.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2013","29.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2014","30.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2015","30.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2016","31.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2017","31.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2018","32.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2019","32.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","428","LVA","Latvia","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2005","27.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2006","27.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2007","27.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2008","28.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2009","28.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2010","28.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2011","28.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2012","29.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2013","29.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2014","29.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2015","29.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2016","30.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2017","30.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2018","30.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2019","30.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","440","LTU","Lithuania","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2005","31.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2006","31.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2007","32.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2008","32.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2009","32.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2010","32.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2011","32.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2012","32.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2013","32.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2014","32.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2015","34.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2016","33.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2017","33.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2018","34.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2019","34.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","442","LUX","Luxembourg","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2005","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2006","28.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2007","28.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2008","29.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2009","30.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2010","29.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2011","30.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2012","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2013","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2014","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2015","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2016","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2017","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2018","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2019","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","470","MLT","Malta","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2005","31.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2006","30.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2007","30.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2008","30.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2009","30.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2010","30.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2011","31.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2012","31.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2013","31.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2014","30.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2015","31.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2016","32.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2017","31.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2018","31.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2019","31.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","499","MNE","Montenegro","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2005","31.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2006","31.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2007","31.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2008","31.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2009","31.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2010","31.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2011","31.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2012","31.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2013","31.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2014","32.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2015","32.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2016","32.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2017","32.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2018","32.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2019","33.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","528","NLD","Netherlands","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2005","27.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2006","27.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2007","27.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2008","27.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2009","28.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2010","28.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2011","28.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2012","28.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2013","28.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2014","28.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2015","29.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2016","29.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2017","29.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2018","29.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2019","29.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","807","MKD","North Macedonia","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2005","33.0",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2006","33.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2007","33.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2008","33.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2009","33.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2010","33.2",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2011","33.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2012","33.5",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2013","33.6",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2014","33.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2015","33.8",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2016","33.9",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2017","34.1",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2018","34.3",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2019","34.7",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","578","NOR","Norway","2020","..",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","616","POL","Poland","2005","26.4",
"300","Mean age of men at first marriage","Mean age of men at first marriage","Years","616","POL","Poland","2006","26.6",
